April 23, 2017 19:17:32:685000		MOVE  NAO
April 23, 2017 19:28:24:303000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:24:307000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:24:310000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:24:312000	127.0.0.1-9557	1
April 23, 2017 19:28:25:325000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:25:341000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:25:343000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:25:346000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:25:348000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:25:350000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:25:353000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:25:355000	127.0.0.1-9557	1
April 23, 2017 19:28:26:397000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:26:427000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:26:429000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:26:433000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:26:435000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:26:438000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:26:447000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:26:450000	127.0.0.1-9557	1
April 23, 2017 19:28:27:522000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:27:577000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:27:586000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:27:591000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:27:596000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:27:599000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:27:601000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:27:603000	127.0.0.1-9557	1
April 23, 2017 19:28:28:664000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:28:675000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:28:679000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:28:682000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:28:684000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:28:686000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:28:689000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:28:693000	127.0.0.1-9557	1
April 23, 2017 19:28:29:703000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:29:707000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:29:709000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:29:712000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:29:715000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:29:718000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:29:722000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:29:724000	127.0.0.1-9557	1
April 23, 2017 19:28:30:729000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:30:755000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:30:760000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:30:765000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:30:773000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:30:778000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:30:782000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:30:785000	127.0.0.1-9557	1
April 23, 2017 19:28:31:794000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:31:812000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:31:815000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:31:819000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:31:822000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:31:825000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:31:827000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:31:830000	127.0.0.1-9557	1
April 23, 2017 19:28:32:845000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:32:863000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:32:867000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:32:871000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:32:874000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:32:878000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:32:884000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:32:889000	127.0.0.1-9557	1
April 23, 2017 19:28:33:908000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:33:925000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:33:927000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:33:930000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:33:932000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:33:935000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:33:937000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:33:938000	127.0.0.1-9557	1
April 23, 2017 19:28:34:988000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:34:996000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:34:998000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:35:003000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:35:006000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:35:008000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:35:010000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:35:011000	127.0.0.1-9557	1
April 23, 2017 19:28:36:015000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:36:032000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:36:035000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:36:041000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:36:043000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:36:045000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:36:047000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:36:049000	127.0.0.1-9557	1
April 23, 2017 19:28:37:058000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:37:066000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:37:068000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:37:070000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:37:075000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:37:078000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:37:080000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:37:083000	127.0.0.1-9557	1
April 23, 2017 19:28:38:087000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:38:094000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:38:096000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:38:101000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:38:105000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:38:107000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:38:110000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:38:124000	127.0.0.1-9557	1
April 23, 2017 19:28:39:138000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:39:153000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:39:155000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:39:157000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:39:159000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:39:162000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:39:166000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:39:168000	127.0.0.1-9557	1
April 23, 2017 19:28:40:177000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:40:196000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:40:198000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:40:202000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:40:205000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:40:208000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:40:211000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:40:212000	127.0.0.1-9557	1
April 23, 2017 19:28:41:223000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:41:233000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:41:240000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:41:246000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:41:251000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:41:255000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:41:259000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:41:261000	127.0.0.1-9557	1
April 23, 2017 19:28:42:306000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:42:320000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:42:325000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:42:327000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:42:334000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:42:357000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:42:392000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:42:394000	127.0.0.1-9557	1
April 23, 2017 19:28:43:405000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:43:407000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:43:409000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:43:410000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:43:412000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:43:414000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:43:416000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:43:417000	127.0.0.1-9557	1
April 23, 2017 19:28:44:422000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:44:430000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:44:437000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:44:442000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:44:447000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:44:450000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:44:452000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:44:455000	127.0.0.1-9557	1
April 23, 2017 19:28:45:459000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:45:479000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:45:482000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:45:484000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:45:495000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:45:499000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:45:501000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:45:505000	127.0.0.1-9557	1
April 23, 2017 19:28:46:510000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:46:515000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:46:522000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:46:525000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:46:529000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:46:533000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:46:537000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:46:540000	127.0.0.1-9557	1
April 23, 2017 19:28:47:561000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:47:578000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:47:580000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:47:583000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:47:585000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:47:587000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:47:589000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:47:591000	127.0.0.1-9557	1
April 23, 2017 19:28:48:594000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:48:609000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:48:612000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:48:616000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:48:620000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:48:627000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:48:630000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:48:634000	127.0.0.1-9557	1
April 23, 2017 19:28:49:722000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:49:783000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:49:795000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:49:798000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:49:800000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:49:803000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:49:805000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:49:806000	127.0.0.1-9557	1
April 23, 2017 19:28:50:842000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:50:872000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:50:876000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:50:886000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:50:889000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:50:896000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:50:901000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:50:907000	127.0.0.1-9557	1
April 23, 2017 19:28:51:913000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:51:916000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:51:920000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:51:924000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:51:926000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:51:942000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:51:951000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:51:964000	127.0.0.1-9557	1
April 23, 2017 19:28:52:969000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:52:972000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:52:974000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:52:977000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:52:980000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:52:983000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:52:986000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:52:988000	127.0.0.1-9557	1
April 23, 2017 19:28:54:027000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:54:032000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:54:036000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:54:040000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:54:045000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:54:051000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:54:056000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:54:063000	127.0.0.1-9557	1
April 23, 2017 19:28:55:112000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:55:147000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:55:149000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:55:153000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:55:157000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:55:161000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:55:164000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:55:170000	127.0.0.1-9557	1
April 23, 2017 19:28:56:204000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:56:216000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:56:219000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:56:246000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:56:255000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:56:262000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:56:275000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:56:277000	127.0.0.1-9557	1
April 23, 2017 19:28:57:288000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:57:294000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:57:299000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:57:302000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:57:313000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:57:316000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:57:323000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:57:327000	127.0.0.1-9557	1
April 23, 2017 19:28:58:332000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:58:335000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:58:337000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:58:339000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:58:341000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:58:343000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:58:344000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:58:348000	127.0.0.1-9557	1
April 23, 2017 19:28:59:356000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:28:59:366000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:28:59:370000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:28:59:374000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:28:59:377000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:28:59:380000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:28:59:383000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:28:59:385000	127.0.0.1-9557	1
April 23, 2017 19:29:00:405000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:00:416000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:29:00:419000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:29:00:420000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:29:00:424000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:29:00:427000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:29:00:444000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:29:00:451000	127.0.0.1-9557	1
April 23, 2017 19:29:01:487000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:01:511000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:29:01:513000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:29:01:515000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:29:01:519000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:29:01:523000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:29:01:525000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:29:01:527000	127.0.0.1-9557	1
April 23, 2017 19:29:02:593000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:02:603000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:29:02:611000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:29:02:618000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:29:02:622000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:29:02:626000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:29:02:631000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:29:02:637000	127.0.0.1-9557	1
April 23, 2017 19:29:03:669000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:03:688000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:29:03:691000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:29:03:693000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:29:03:695000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:29:03:700000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:29:03:705000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:29:03:712000	127.0.0.1-9557	1
April 23, 2017 19:29:04:729000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:04:748000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:29:04:751000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:29:04:755000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:29:04:757000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:29:04:761000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:29:04:763000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:29:04:766000	127.0.0.1-9557	1
April 23, 2017 19:29:05:772000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:29:05:788000	127.0.0.1-9557	GetReadyToLift
